#ground_truth
dist_name: norm
dist_params: (0, 2.894736842105263)
#gev_params
shape: -0.6376171394618223
location: 44.60440958507655
scale: 76.54523982638824
#dist_guess
norm: 0.0 (3.523831857149368, 74.91164065320383)
expon: 0.0 (-1056.6018152879365, 1060.1256471450858)
uniform: 0.0 (-1056.6018152879365, 2015.8535977698234)
pareto: 0.0 (0.1441594281524513, -1058.5351990962954, 1.9333830897918627)
rayleigh: 0.0 (-59.466312020849415, 61.63824011633672)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21,node22,node23,node24,node25,node26,node27,node28,node29,node30,node31,node32,node33,node34,node35,node36,node37,node38,node39,node40,node41,node42,node43,node44,node45,node46,node47,node48,node49
0,58.15922687649381,-8.215657422140245,4.465696065190546,0.8853921656568002,1.0377277751924856,-5.147872350220712,-8.890573262943514,0.20827694745475708,0.7729277681370444,14.839292302198889,8.60025994287639,-1.5308571967657463,0.7212913581612731,2.2359123660119375,-3.5576579860368307,-2.6672726405708733,-8.113277657932198,3.995462885233942,2.4858658014484147,-4.122521651155549,2.1684941515060268,2.3414711000308475,-0.723469686533407,1.4910834639339479,-2.779770586627005,-2.59464327515486,-1.1701383063732889,-1.9489790138109508,16.461124912969904,21.5669590989804,-44.776459817574974,-1.3305082377753994,-1.5975707577715947,1.037856752871585,-3.126840200078319,-1.5452320386742584,-40.36218166641745,58.15922687649381,-16.614384659283747,-1.5675194200433094,-1.3451851623909172,-4.410673929048645,6.721597745928892,4.186419683740235,5.691798442143489,12.084982150949408,27.812275293714507,-15.233202794235112,-7.5155581440608605,-4.353255569574084,2.1245681253497115
1,789.4770114182011,1.0857580363298942,0.3019709263755006,-5.24567279934922,-1.2155923880022212,-0.6850126478906627,0.0816237396402462,5.418806030979407,0.06307219426779043,1.2049313566599857,3.0807002046951206,-0.8600405085065314,1.2882259402211511,7.560312051189296,-5.288967545617086,66.48686003300043,0.5062853217228156,14.785005687565157,4.352016227742672,2.3653155983655667,5.05910520350844,5.244493038563693,1.7912607510183385,-2.201319945133013,9.690341516232394,-1.3664762473551917,-12.083101493461644,8.5190561907831,-7.622863631899584,-6.477303982979684,-0.6270686667818812,1.1083251955787858,150.4961358231892,-9.2600987747159,-0.2682351440525752,0.13995762966470113,-4.64913353842741,3.299478270673395,3.0138788882196788,3.5406352370360215,-5.46504239239514,1.1095080587127513,-0.19801642867731728,-6.394448157996707,-3.3678394078476193,789.4770114182011,11.14673722908694,-1.8562136161721874,13.756903160679384,0.18045608624719114,-0.2555601051635493
2,36.02103067414003,-7.98614065743928,14.424209180320151,-7.43759042356344,22.355635916691472,3.683335373888478,-0.2406578027637909,-3.775153213096243,-1.2923893050575133,7.569302561889494,3.026836942974266,0.8725922336840581,-7.6537989115640865,-0.9351946681320022,2.530924576715956,-1.9768444133118972,-0.05096412799863219,-3.392312850420237,4.205189348977472,-3.807983315872255,3.9917862633804506,-4.1570574027929466,-0.1630534966397553,0.36925952320209565,-8.118382863920841,-33.193216260667334,-20.210134428512763,-2.7668109859650274,-7.104652714086758,-0.3467835843598281,1.5923049283657544,1.776669442244582,-1.916405396037926,9.887232922314515,-10.602728825678714,3.452097222319431,-0.9944248413144059,6.092200074823449,2.846338656969507,36.02103067414003,-3.141682316240279,-0.49349692828302744,-1.5967797929728231,-2.629364345309018,-2.4296582914624096,-3.312354632620815,2.543558900564688,1.0435516915450331,3.058612723371142,4.150273460970172,15.076002697507848
3,7.470406716383314,3.0491469250102448,-0.5770830116317932,-8.491481022220995,1.6058721181573807,-5.053037070553242,-0.20499782699322974,-3.2756746781269594,2.8985963707539804,4.378989371254805,-6.844541056795874,7.470406716383314,5.243796437041636,0.4801487238730857,-29.108196746061328,4.848588856019675,4.247744238554596,6.795732221307901,4.177621416910859,-0.7666514770382763,-3.985026068377385,-0.9258255250268159,2.883903460078818,2.168576188379697,-0.30302377074851033,-0.4863743583450806,0.8484138968042952,-0.8654258735854958,-19.30924798050077,-29.863497953558845,-0.13591090713966197,-2.9135772139975837,-0.721591433365634,1.3120875098306783,0.4835062377448024,0.4088492186478516,1.4130651814334638,5.0398876486083966,2.8493354112035205,0.2858905157503034,-11.347869774747656,-3.508656279440665,-2.8930882746105357,-1.228653220250082,1.2351408576527274,4.681271194993893,-16.259237112933004,0.24692318058207524,-9.698177654451534,-3.4098230323245167,-1.4930136793490436
4,67.40772429597209,-8.518217277013264,2.8697371567943253,5.964829592536689,1.0525314001067134,-22.194146372162642,-0.5629818043486408,1.681141918067198,4.62273935142342,0.23478863973580424,2.976145451716009,4.047440700263134,-7.295902408132227,1.55747601633308,-0.4224507966787463,1.0190384735638471,-11.396309255666608,3.135329844651344,3.2981148059160117,0.5032830242253312,-0.4926712030100505,1.2252953023535986,3.524700469157573,1.5695417823213897,2.285016185972768,2.2563178478905397,2.1254354989931667,40.28436446765624,-0.17479828521330937,-2.6819186855713473,67.40772429597209,-18.86132699463188,-2.7619283634380305,2.0535999809504,-5.599454184370491,6.780353798166156,3.3797329234538385,-0.5140176308653297,4.655894324913906,0.8847702222234106,-6.422349450406322,-3.6168517454010156,-1.9525110585868204,-1.0370249009573285,0.46411323737491633,52.96302489563505,-15.81624160317308,66.97037449896158,5.28095098449211,6.779369349201298,-1.1189998545857531
5,959.2517824818868,-0.2906834611268243,3.3739570889675936,-2.882799223914426,-0.5612370049205375,1.0582033618702422,-3.6337527073196934,81.07294929913185,3.1758549131341973,-0.7412949261437105,0.7395418644390924,0.5953108009125927,959.2517824818868,3.1321805065193127,-3.3463330292037625,-6.836486851301256,19.002982777638163,-3.303111376522082,2.214891827856745,38.626094690557416,-0.020024223279446824,-9.19611511645337,-1.2366170168688646,-2.4019589627947355,-0.3381985257224421,0.7098222390290713,1.9336512885006367,0.033881266408905694,95.38321263038522,16.788688128327333,-3.473741431641498,-3.9246781467855847,0.932753566253468,-1.9578848066301056,9.572093592971493,1.3080346027354124,-6.624159847576611,-3.1400972041127098,-4.222575430954562,0.5497656510362827,0.48569486769097986,0.11126398875429665,0.48732098626433296,-8.08561063818085,-12.784572628454443,9.978245805927179,0.9312712864826886,-1.5017384195350558,-3.5642021504051247,-0.9361703116264388,-4.945184669536453
6,34.39168648121703,34.39168648121703,0.08731943141197955,22.907001302652866,-1.246572276910997,1.6269138019015237,-5.782655942141547,1.3699858511387895,2.9063409383619385,2.9995837245686223,5.532339181395453,-0.10937247452414348,-35.61988115570255,-9.378344927357496,11.821783833279557,-0.4479924348792377,21.322275640002555,10.339522599171232,1.9630600623766483,-0.6508910005880237,-5.69857784093135,5.7448856251943745,-6.766158867981837,1.7056804837535917,-0.2494135627428277,1.457835909880088,0.9603865986520241,-0.019692359008236186,2.3467416254658042,6.131659255699731,1.9593574855427343,-2.5396976392333763,-6.634301711284458,-8.89424627052829,-1.3921202816043474,1.8286896735091531,2.214376975376756,1.4045993464982944,-1.7738360732204697,0.9114437297895219,0.05785090306454153,2.0205618799932736,-2.4444230720411686,-0.7931861956368846,-0.7318513813323664,-1.5738969730379906,1.717647834007419,3.2343806859301742,-1.2977923024784854,-2.00470190354321,1.2529685586568073
7,56.025501903554314,-2.231019245446612,3.799580594220433,6.005908806451954,4.242143617269502,2.1398435124019937,-5.438026309562846,-0.05319014611723629,2.6044388340033526,0.5064440173512107,-1.5595870883847598,-3.4414826360335833,-50.046829068038626,56.025501903554314,-11.294071731906852,2.7813244191946693,23.587378045087785,0.03930155922932707,1.548913099161272,-5.7278852239900635,8.678250930733869,-1.3854592378002333,3.5666101420014744,5.018803924742106,0.7985895412380382,11.402547360416941,0.1520747217567643,3.1300161685748384,-1.8216473381634404,1.9812969227716148,0.9817263911113905,0.0782710561264691,6.707404618941777,3.132820799025744,2.2257525044109943,1.2692062983177548,-1.278043519187316,2.3390015590140427,2.177424896167943,2.3792718139483893,8.71474745540047,1.5685300972664316,17.152354949930697,3.812962713963728,0.4258171382296661,6.223733053273794,-3.7017970115341625,1.3251226016524509,53.53159916064148,-8.133961079553721,-0.05884107920433222
8,169.09746687718325,-0.7107419407420068,-2.978102737714235,-5.800313970319525,0.43059004100366965,0.05761856321498925,-5.156301533856779,-2.161009544970898,-0.7025121784537696,-2.1080928850363274,-1.5513183356073452,-1.2393841098504987,-1056.6018152879365,-4.725350991972513,3.927609579716643,4.23226138912212,1.7675586693919014,1.4086682051129535,0.42108746868680524,3.718010000231558,-2.1249186332291408,0.23944449136925422,3.910684809214678,0.9830732681479504,-2.78390625208589,-19.75020565269595,3.180106188439375,-0.5094776840514599,135.0419012211111,-17.68585258692586,-1.5566679500392273,-10.933409799097507,-1.2174534410542546,2.7917046310685913,3.8420275483456776,1.3629693252878017,-14.338310325466713,-9.984166856248086,-0.9269208790600797,-2.576849942719091,2.2082341331885,3.015479160486304,1.1048020729135755,-1.554582157320317,-0.7788140316369488,75.58970483991806,26.042582402119155,4.106021891963916,169.09746687718325,0.5407873227366514,-6.360052421534272
9,16.508624083902763,7.842584624153295,-0.6824687620707834,-10.473835775684051,2.973994299492312,0.9577153390243599,13.195988468015258,-4.049941534202337,-1.7336664299035212,-5.4100587474653175,-0.8609184796005042,-20.984635918487935,-4.717725934482607,1.5872054832483566,0.26048559317702374,-10.311266548488558,4.649587787359294,10.3948431840255,-1.6257468322518531,1.0098902342703517,-3.616920042593975,-5.485049423118057,-12.425226357004282,8.720809259850208,1.2150311468079413,1.5827455162502784,-2.946001294835527,-6.2739102356796925,-3.028619534888537,16.508624083902763,1.5502905809866354,11.316039425753468,1.88347083267134,-0.1626523817426782,-4.113830953340369,1.586825034108103,0.9892299464051745,1.544851996325168,0.7359656348148623,0.660469193067017,-2.6061065600189477,2.6422445340457332,-32.73020075463983,6.00565467632833,3.8782456353779833,-1.7021729588368726,-1.3756923139128576,3.380227654370841,1.4527028807370275,-8.259685236188968,-1.0483654670068598
