#ground_truth
dist_name: rayleigh
dist_params: (0, 3.4545454545454546)
#gev_params
shape: 0.12753256850125472
location: 7.846034940507704
scale: 1.083282267642045
#dist_guess
norm: 0.6230742403938896 (4.923602311354253, 2.244978355178243)
expon: 0.00018323975556300276 (0.7506197834695486, 4.172982527884705)
uniform: 0.005108045100933767 (0.7506197834695486, 9.31600355479142)
pareto: 2.0788610921584905e-07 (0.7381254211082586, -0.6925146205831476, 1.4431343740606049)
rayleigh: 0.5648821644180693 (0.41379443884196976, 3.562212055109691)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,8.839010507807604,5.249636817158574,5.960719759298494,8.839010507807604,3.614268753744125,5.788652049195856,4.199282238785952,2.739008451534695,2.634470161722517,2.5339086626816085,6.525454019738936
1,8.128595798756631,4.197763827021958,1.9304126623275952,8.128595798756631,2.690351888605057,3.6217655595239475,0.9599358021103377,2.6625873473189525,6.698450157054407,5.356310820552512,2.551815549728864
2,7.496090146336937,4.41513286387396,6.788368442513954,4.080477697435861,7.496090146336937,4.590178031275577,7.405865918270158,3.54947862513378,1.8550360495120022,6.104709941193143,5.984013871758345
3,8.753387301408091,6.8633376159031965,3.548317351899416,5.4111199253203015,6.472483247702787,8.753387301408091,8.368839566162537,4.986270776230307,6.0086979464005665,3.4859932389766035,6.180992149397014
4,10.06662333826097,4.047170768863819,10.06662333826097,5.3562437427285134,6.949453174510935,8.265557155315586,1.330816280086125,8.10131814093948,2.428940716266676,5.732030482644374,1.7621823034322899
5,7.164373089301769,5.27062120744515,1.3045338089889436,4.024047737091063,3.889775624186595,5.592990134516722,7.115941479696603,7.164373089301769,4.370409189056681,4.39164319159536,3.2713715802114014
6,8.98176005683109,1.4810334330336827,5.012386126955552,5.753404794116955,8.98176005683109,8.772199129311588,4.985195563186138,7.717054053011106,4.589846880025837,6.633652729866798,2.0264167634643497
7,6.968778176443776,6.807628084188989,3.552635531363148,1.1645946127252247,6.400447765743887,5.343417839912311,2.3955429288552317,6.968778176443776,5.400540169415475,5.670495582793937,5.222202461691099
8,9.916704078584754,9.916704078584754,4.664116251836466,1.8922275902054888,2.6797505200265115,1.280265513431653,7.99808418207179,4.805586162573367,2.9170098023607687,4.019466332472657,0.7506197834695486
9,7.1718061490179625,6.74183991722666,7.127038590382501,3.4242882885200108,1.930738887114758,4.87907474834762,6.904011466110251,4.951404123749953,7.1718061490179625,2.321377386648742,1.4383539918253911
