#ground_truth
dist_name: pareto
dist_params: (15.0, 0, 1)
#gev_params
shape: 0.5217109841881469
location: 1.1802175930298926
scale: 0.07761773337084603
#dist_guess
norm: 0.015387627479554356 (1.069785894732396, 0.06399704731350417)
expon: 0.35940163378260825 (1.0007339835655662, 0.06905191116682974)
uniform: 6.661338147750939e-16 (1.0007339835655662, 0.26600680107328367)
pareto: 0.23351991533611782 (15.874040349683753, -0.03439310631509192, 1.035127089720647)
rayleigh: 0.0029695790241148767 (0.9711931127194279, 0.08310371219082584)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,1.1125682775622205,1.1125682775622205,1.0236628650489992,1.0238967990370174,1.0666920502251107,1.0387896187665369,1.0239382188282349,1.0378107802711416,1.0838151627050927,1.1093083986092842,1.0956826990090478
1,1.2580913009663615,1.0204873808608126,1.013085274286097,1.0110193622441457,1.1567443669069268,1.1038639004779156,1.2580913009663615,1.0033655524715266,1.0787441635158184,1.022676254711717,1.010751540466172
2,1.1278881568278276,1.1278881568278276,1.0331754193212814,1.0633736284231627,1.0267747322636782,1.11303755716071,1.066943567444614,1.1019998562966868,1.0377448351184728,1.0122601009027887,1.0333823240257631
3,1.2620630926962564,1.2620630926962564,1.054998979470588,1.0011069245356878,1.0588733379912052,1.1737320983259178,1.1640033177032836,1.0452289180564331,1.0642908699750893,1.1581789910163869,1.1164523309016807
4,1.1384309200548306,1.0070286239284534,1.0337498493751427,1.0815866517373462,1.0659638699052778,1.0009778527894668,1.1384309200548306,1.0060017600379334,1.029678945638322,1.0167972380690444,1.0772095683057643
5,1.2667407846388499,1.0801389051451953,1.1170144296805518,1.2042978770527282,1.2667407846388499,1.0289662820426941,1.038629600497554,1.0503109025814419,1.02406008733823,1.0466005951733623,1.075949240568957
6,1.2488317681931587,1.0409890569927283,1.14814287168802,1.0361816317244834,1.0231832688835405,1.0901696580060112,1.0135204344691071,1.001226278713355,1.076164148964902,1.0225603903623353,1.2488317681931587
7,1.182092540710351,1.084183717937605,1.0322895893192678,1.0235002693674145,1.0037171653147234,1.0763674669867693,1.0146417734464903,1.0301697138233175,1.178640612150078,1.0381707204640287,1.182092540710351
8,1.2659926871155263,1.033593784951088,1.043451662703703,1.0648932313400106,1.059373096850114,1.1083201219800893,1.0355597117660742,1.0416162327295861,1.2659926871155263,1.085622113915704,1.0355663558305293
9,1.107408826979115,1.107408826979115,1.0775201436877007,1.0069854092455008,1.1055886153788659,1.0007339835655662,1.030491812922861,1.0306360762277913,1.0478523096408634,1.0044764185511195,1.0275268103512587
