#ground_truth
dist_name: expon
dist_params: (0, 7.818181818181818)
#gev_params
shape: -0.0733712861105181
location: 18.735577902811524
scale: 3.664564760566141
#dist_guess
norm: 0.017619221921902684 (7.941708535833433, 6.846643290104903)
expon: 0.7789142286509589 (0.15380598373178936, 7.787902552101643)
uniform: 6.661338147750939e-16 (0.15380598373178936, 31.684520637529804)
pareto: 1.4029801484349846e-05 (0.6814281558278175, -1.6436982111831404, 1.7975041683933437)
rayleigh: 0.009788068369840364 (-2.789133761553847, 9.00077983416464)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,26.883953981509254,15.915974502457916,26.883953981509254,2.264658575606005,13.480305645956298,0.19777101607819564,4.476242350441616,7.224513669155373,1.9600653143806162,1.7405706373187653,7.060966387539963
1,31.838326621261594,24.096277760304854,0.6120481671377995,29.464275601600917,7.034167649967059,31.838326621261594,0.4495832879852082,7.586611573497416,2.8188520834816164,3.6638327983122516,5.994881442103573
2,20.17597509409671,2.2610173679370362,15.24178850284388,10.96931306837577,1.0678903792603596,20.17597509409671,5.613448355601437,9.366792458040273,4.010435967065717,3.2503477187108363,5.121257687582678
3,14.174381406807878,5.931551105234292,7.278562269291671,2.4291118617946,8.072570049685035,12.433579104673857,4.49962848052865,4.434890642103195,12.11258118047541,14.174381406807878,12.109305593997584
4,20.810598158760875,4.598405513272435,2.6050187637925686,20.810598158760875,2.4527661212607916,9.367016859552466,1.0668455753562018,4.737842089488511,0.5180957293645286,18.725253478077146,9.11998010246244
5,16.395823918357824,16.395823918357824,6.458687179657247,10.018606345607223,11.266305857790034,15.23423944592738,8.949587476207954,2.9430848986812657,0.15380598373178936,11.190034705020523,7.203522821761122
6,18.947231908677143,2.476270108020912,5.175849393583992,3.5998982410502176,0.8839855102112364,5.830798426684276,1.0269424054715326,1.5379459392256833,3.7755575930470324,18.947231908677143,5.35460800780731
7,20.69674615225163,3.1528612759799843,4.901577888713456,20.69674615225163,15.461730173356514,3.757762945391629,2.440446923702833,13.235813798478567,1.8277196420721527,12.104863537237533,2.0345082229506475
8,21.162422500795312,4.9532886260245235,21.162422500795312,2.527891347388952,0.7953872746336913,7.481224194163136,5.397495309212777,9.940258608828884,3.247409080391704,5.420008952893831,3.799581971250181
9,20.27643422646761,12.959510147500461,1.743659861300055,20.27643422646761,4.8790569987019055,7.106022651837333,11.805908572515259,1.2353848253701023,10.02207826774102,3.177884350699516,8.882999337379259
