#ground_truth
dist_name: norm
dist_params: (0, 7.7272727272727275)
#gev_params
shape: 0.06571534559507432
location: 9.653385591136551
scale: 3.6643327086647495
#dist_guess
norm: 0.9584564807119247 (-0.22432268315717543, 6.795624702630121)
expon: 2.731120330756731e-05 (-13.488953943948781, 13.264631260791605)
uniform: 5.225020334176378e-07 (-13.488953943948781, 33.54927494766974)
pareto: 1.794120407794253e-13 (0.4447306894691556, -14.997672677119882, 1.508718521126339)
rayleigh: 0.3394768818028453 (-14.475364289390788, 11.164087948482841)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,10.998188837172359,7.584810129947929,-6.0084949855872765,-7.20107841033724,-5.0081795984954285,-4.316130129880221,-2.315847076662021,-9.427479135267282,10.998188837172359,-2.600171003539316,4.4424182706808875
1,20.060321003720954,9.686454035523003,0.9081809822168851,20.060321003720954,-8.160455837083598,-5.261674941300728,6.427734910438585,-0.02482415007750018,-2.224368067058205,-3.782477161227847,-3.582307705270743
2,8.355867201326772,-8.285184674511894,8.355867201326772,0.9963071479726657,-3.8490031981588206,6.476865431159232,-0.19383313963787094,-7.441628625532985,8.325642446222197,3.647791607210111,-6.176455250890857
3,9.424633396799655,4.470224207511142,-12.844768608749643,4.317528330956567,-6.115498948596332,4.198019227879746,8.522249975042488,9.424633396799655,-1.28268920008887,-3.107532244390587,-13.332716270222964
4,10.350883300273468,10.350883300273468,-5.0195136596073295,0.2368294911727995,-1.1962700770246766,3.462439123389844,-13.488953943948781,-12.5757582578578,3.830778940313692,3.7069368931720055,-11.630407051598713
5,4.908948096035448,-0.1692277289081896,4.908948096035448,0.41864611179695305,-8.714897768769514,-5.138455395879188,-1.2247970265226682,-6.048636304114635,0.9180497280836211,0.5491643919285,3.727755440526113
6,13.276006991773123,4.5720174271640746,1.4747959341573411,3.5462210745668536,0.7645423493430864,-0.27920833750875174,3.3553437079603485,6.9881682098827955,-10.934936735473258,-1.0624871060140741,13.276006991773123
7,14.196510367077604,2.0580247037127846,2.3479652615205264,-0.603073669892652,-1.0527705101928735,-0.006753878532395531,14.196510367077604,-8.643863047165324,-7.536758836361359,-11.405125991665916,-10.029933051343534
8,9.352309281983018,1.5383733116144929,-4.340768634056159,9.352309281983018,4.632610163372081,4.532787279129937,-0.3185770233124407,-2.556577727536134,-3.7296437077914733,-8.531236089315495,3.8376148382409996
9,14.51363810357755,-4.375643491627039,-1.0555586863212607,4.097970999612768,-8.421243634834095,-1.8458918696769058,5.6848254495987245,-7.11879949304601,-1.6041760012091657,9.047080671196758,14.51363810357755
