#ground_truth
dist_name: norm
dist_params: (0, 4.7272727272727275)
#gev_params
shape: -0.009688329218976914
location: 5.986017607026335
scale: 2.290813912904458
#dist_guess
norm: 0.846357098223229 (-0.28112315990412495, 4.650148388591353)
expon: 7.548764724418788e-09 (-10.75433184250957, 10.473208682605446)
uniform: 1.0888255417285109e-05 (-10.75433184250957, 24.7340294173995)
pareto: 3.375077994860476e-14 (0.45002058247729654, -12.257601666774807, 1.503269806916977)
rayleigh: 0.12208778256413866 (-10.995010850395422, 8.258720740168096)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,8.042689205030989,-4.746976119330437,8.023513934693481,-4.482625161148343,-3.907493703775915,8.042689205030989,0.45727208353444315,3.1872341971581633,-10.75433184250957,0.8683652073943632,1.5581860775194465
1,13.979697574889931,-1.908999999568112,6.345293893688121,-3.0851426509400106,1.2098752455246322,8.580933967439863,-3.955437578775173,7.140128126032382,13.979697574889931,-2.9128981780103693,-2.0923366924384776
2,8.63326214728869,-3.7779873908825974,-9.407384908902962,4.694401403878861,-2.7286244628991074,3.3662096888520616,-0.45424518041720585,-4.118256401561579,8.63326214728869,-7.0017689457701655,-6.720441767899947
3,6.071374322911162,-4.891917416860182,-3.2125144385690723,0.45614340060065384,4.255911575870501,6.071374322911162,0.7328276628493915,0.48601981410797457,2.411292208331197,-5.814600708912151,-0.3291869712409693
4,5.998430758700165,1.2071528927217468,-4.477220851660896,-0.45850199293363764,5.998430758700165,0.9388184530250784,0.8468163339933314,-5.471821977635386,-2.1418809303155317,0.5133799769330107,-0.3666874193237507
5,8.096001299688236,8.096001299688236,-6.986794351745646,-1.9454398043574626,-4.673359296932682,3.3859545456359044,-6.158643919742073,-1.1255503260192605,7.281561446612984,-1.8204638008854679,-1.646824096943897
6,8.35578373109863,3.386032151091617,2.531075663207237,1.0687042100871786,-3.6276229852916053,-1.5959863469483757,-3.9046334625324923,3.1079411584735217,-6.408299179706617,8.35578373109863,-1.6487174042739088
7,6.407653392190995,-3.3908723172593564,2.0846447759593483,-4.896168576425037,0.4304744888889187,6.407653392190995,4.040160596623212,0.4963068758086013,5.820104519709601,-0.6258099481651985,2.0220694896400655
8,3.7516139765300456,-2.381595816732183,3.7516139765300456,-4.927382081269817,-4.4839395483510085,-0.19546634472487012,-2.948540188326211,-0.3417519842726958,-4.91494986018557,2.191876195240573,3.691884215982815
9,3.9680910373131955,-0.9260445385396858,-2.034419183388513,2.167101032096224,-7.143177954779216,-3.798107891729172,-8.133612693031806,-7.4661015142831655,3.9680910373131955,-3.1270476210438143,0.09402578490732738
