#ground_truth
dist_name: rayleigh
dist_params: (0, 8.181818181818182)
#gev_params
shape: 0.19212784516415993
location: 16.61370163840652
scale: 4.028900200850205
#dist_guess
norm: 0.38777208861146395 (9.872589668213385, 4.935174831589728)
expon: 0.00037628731353001044 (1.7390000995463288, 8.133589568667055)
uniform: 8.718851129962957e-08 (1.7390000995463288, 22.310600991629144)
pareto: 3.0893065883219606e-12 (0.6239367702574279, -0.0001027750783970025, 1.739102856401662)
rayleigh: 0.8479005645373695 (0.9154103437384884, 7.231392609813206)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,13.842280272501121,13.70863069598912,12.554830659897549,9.416100946547628,12.478292911200874,13.214909166280618,2.7536052105293045,11.033950315641395,12.592643389963026,13.842280272501121,10.130521806726527
1,23.593295604890862,5.528454480982919,16.02883835831426,6.1272053124339,14.186741801016337,19.108456474328808,23.593295604890862,7.741991920391771,11.97088918257796,7.691755985083239,22.427710383103065
2,20.17131701711464,20.17131701711464,7.988970400794926,6.60625550179992,8.78693461999945,5.563284063435007,5.614039489082013,3.5428332080695126,4.234531305705863,8.027426036938705,15.602166341001038
3,14.621742401305061,9.312296985806245,11.733962652974554,5.951699818497706,6.670598950127243,14.621742401305061,9.424221469641592,5.519429147557266,10.22519637775854,6.755171388839605,8.936772347826562
4,24.04960109117547,13.992429866731946,24.04960109117547,4.7976154963008755,8.7893740696419,5.687855297842408,11.04975193206806,6.915092440003199,14.165311204892157,6.7727404464768615,6.221399796460792
5,15.866585546534337,1.7390000995463288,8.117585614102913,14.954590655174668,15.866585546534337,4.694706566809415,9.592408360033742,8.78610528878041,3.1298111622209928,7.788302659646567,13.508357150913845
6,17.718751219645412,17.718751219645412,16.822140882962014,14.245620033805018,13.849692997386605,7.0082723420493345,1.8425902247876682,3.666814320121224,10.441809309334065,8.646104636788948,10.778728909280655
7,12.937756411999997,4.926922139833298,4.703521472708822,12.937756411999997,10.412199274011655,5.335603826761499,5.255954712806821,7.25784833610649,5.656473594582265,5.828507021800659,7.628607789646689
8,21.54088155192624,12.640303131993404,9.14733699941803,13.430715640060813,5.1830714605078505,12.334217964644617,4.290921396482946,10.498982909121878,21.54088155192624,4.838186446419349,10.056472341706922
9,18.508534421679236,8.925314339762366,12.83497689550894,18.508534421679236,2.587253283824574,6.299567277045395,14.475866638703577,3.9820638775987325,5.769956265965447,14.968949261382292,7.942896113134123
