#ground_truth
dist_name: rayleigh
dist_params: (0, 9.727272727272727)
#gev_params
shape: 0.08690273296915424
location: 21.002302817106255
scale: 4.152519033641215
#dist_guess
norm: 0.8305959451381113 (12.544682520760286, 6.414887999194782)
expon: 0.0005178356640211934 (0.7984971129635484, 11.746185407796737)
uniform: 2.2885352746193632e-07 (0.7984971129635484, 32.41008008295413)
pareto: 0.005978737955031788 (4460051.15094831, -58501922.76930484, 58501923.56780188)
rayleigh: 0.943484398691143 (0.04563008713047808, 9.934240696384881)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,19.78198359419805,8.161252427949174,12.946617969294197,13.864565992065492,8.320208517397829,16.288200287309856,16.58569536144914,0.7984971129635484,11.590850576522733,19.78198359419805,7.545606380814452
1,23.749577222970558,19.14259739690883,21.172531047933255,17.767272117994693,4.908237887064587,4.459917969957235,12.4737811847181,4.693906660299685,18.943878246348525,21.00313906570284,23.749577222970558
2,23.020519099035322,2.5762733528903525,8.880517772918815,15.344993746395685,6.12437116113714,23.020519099035322,22.321212787030774,13.893286736338863,3.1996254161318167,20.514841691795812,12.583912828529307
3,20.6688886400463,14.05804316311352,9.012767674941177,9.679616957119151,13.621972772154393,15.927504679411177,20.6688886400463,4.833620573521914,16.287093007649695,16.169147381453588,19.362128243269996
4,24.352195987022004,14.983176277639012,14.461349182148187,24.352195987022004,11.158796699809738,11.453534007171754,14.846610113339672,13.386781868069457,2.9923488219460794,11.899904827976888,18.60979587986312
5,14.903988401892638,12.572026989726202,9.609132120828866,5.047303526791831,6.684989597522706,8.358839698189678,6.620931825330083,13.432797221154434,10.772507662283571,14.903988401892638,11.235787740871864
6,22.826015961978708,22.826015961978708,9.595717996419065,13.182370695349084,15.45726837814715,6.933048395275618,22.321481433685175,14.532890974303454,8.29450644892471,11.198485685657515,18.06478934422494
7,21.27944557538878,6.854847303898891,5.248989862583766,10.994364942173748,10.363260963443922,9.646696154030808,18.921953895152406,9.665351329330766,21.27944557538878,10.107812474998225,13.170272066245232
8,26.89163726512173,5.723856956254667,1.8571276863053823,12.931325097789584,2.8048343598444343,26.89163726512173,21.57897936170303,3.940073071416681,5.991585628209793,18.743392820305697,7.689674561428364
9,33.20857719591768,4.108789578570359,6.689708916725236,13.912461536040546,17.97526686107742,4.807543258796747,18.19687232011924,7.887524327244832,2.1730581851342405,9.034940052485377,33.20857719591768
