#ground_truth
dist_name: norm
dist_params: (0, 6.2105263157894735)
#gev_params
shape: 0.34066809484495586
location: 8.53419291071412
scale: 3.3463778731870226
#dist_guess
norm: 0.7191710967709194 (0.10090092014057411, 6.24714905301408)
expon: 0.0 (-19.623931521497997, 19.724832441638572)
uniform: 0.0 (-19.623931521497997, 35.85530731930365)
pareto: 0.0 (44502580.88396227, -898898153.8505466, 898898134.2266151)
rayleigh: 0.0 (-19.68363471201601, 14.670612822960837)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,13.444838488225738,-3.500607431127998,5.273818151709536,2.536293112887846,8.68181624705579,7.381086767626424,-0.43516400598295674,-8.69605027155611,8.743976390938109,13.444838488225738,-1.9166854770638666
1,6.818383851775064,1.1436465451572528,6.818383851775064,-3.262820160188552,2.4661771288355974,-10.731114974014677,-6.828738297677095,-3.4646007791918083,-11.61047901632682,-8.576616459448914,3.3116300063163697
2,10.910986021718916,1.311460179495898,6.048573220266573,2.060021160544009,1.8063073205782363,10.910986021718916,-12.546658280700223,8.995086260506682,-3.6527930890158475,4.5639199886943,-4.283229744468464
3,9.444811579075848,-2.32215327344073,-1.4767732313901374,-0.23806743827738344,-2.007407085386589,-9.391923692869788,-3.8373664922468698,-3.189720336854755,-7.073947863243666,9.444811579075848,6.658915380152571
4,5.260127983131401,-9.085421573265434,3.628649291179178,-4.4852695248747265,-3.0244767305383937,-1.8438778844324624,4.2640944055746,-1.1552760239059043,5.260127983131401,-9.569545225479041,-6.15944270509911
5,12.635052938806187,11.008357530759175,-3.8177843562340015,2.9499374063568293,12.635052938806187,-1.1775706612194685,1.1192102969524556,-3.2724808835289845,-1.5561750034109234,0.043264722370062986,-3.690625186520548
6,3.732937239594779,-3.143869916285989,-4.127901012240609,-2.1340959748316273,1.1762053689212673,-4.253170748040833,3.201312717948615,3.732937239594779,-7.159837323883331,-7.286469768772159,-3.1529879008678927
7,13.14620505774792,13.14620505774792,7.1776592385830105,8.861414879244187,3.396956354504938,8.439902295578241,0.8385370997407237,1.4213646607871875,-4.208792939653854,1.2215727339064075,1.8855581426857353
8,6.138931568137492,-0.13670611777552874,0.5912056320002377,-9.094108326569263,-8.128511881168347,1.3458241783989227,-4.186613519521455,-5.013756238758852,-10.949123603938313,2.008501359664059,6.138931568137492
9,12.819516135447104,-4.564877855204372,3.1435349799235595,3.4708444243273333,-8.056274861440086,0.8433069997771642,-4.14492960353604,-7.611824661118585,2.1968789486327553,4.759986702883386,12.819516135447104
