#ground_truth
dist_name: norm
dist_params: (0, 7.157894736842105)
#gev_params
shape: -0.8531354984075292
location: 27.47566556770039
scale: 56.71295580296608
#dist_guess
norm: 0.0 (28.199110602252702, 439.9511278931624)
expon: 0.0 (-932.1016136756189, 960.3007242778716)
uniform: 0.0 (-932.1016136756189, 9559.03319573255)
pareto: 0.0 (0.15725608744828684, -933.8963908875506, 1.7947694629194277)
rayleigh: 0.0 (-935.2310797196078, 748.9174646643534)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9
0,696.2938775581081,-13.222051684901468,-12.927410309340573,-13.49041244439728,696.2938775581081,-0.8539889492682258,-15.985090800153088,0.9856922923656273,-11.509216547710501,3.5573009456730884,12.034197037502167
1,16.198341783361265,4.755617825623144,-12.492651634622641,16.198341783361265,6.45388408192511,-1.7316582353181913,2.0535654805844468,-20.694271940426244,-3.422025585091449,2.8225434687868978,-0.7798498458353095
2,18.232212849770328,-10.200795072620803,0.7098606612353758,-16.968809669825124,2.0409489793442708,-20.90268790822295,-3.604248263893273,-6.4273024593697485,18.232212849770328,7.995121345125632,-2.465299798750271
3,19.552129351387794,1.000403761155598,-7.157768655292364,7.9395630580259455,8.369069387039573,7.117737250392762,-0.264123003003969,19.552129351387794,15.141959186208805,0.08572034773328796,-3.7068917113231405
4,7.440167867859195,1.6652034861856286,7.440167867859195,-3.258157293258188,-3.9718598264056033,-1.0511716992204538,-30.77315988751373,-4.147958603510372,-0.21364204348603927,-8.09346793558691,-52.87066759098052
5,2916.107090968348,-46.880086148506436,13.364470015653682,-14.668492318974371,-20.216121516931636,2916.107090968348,-2.643031332349215,6.661828951364086,53.862858060325216,-18.480626293620414,-97.34839456655298
6,36.717525034982025,3.5965446921220576,18.59048784304927,-40.362969744390895,-1.3805722114355476,0.43183134026379133,36.717525034982025,-26.08444182568222,-0.4392978737478103,-0.45184885271493497,-17.209531826517285
7,9.19128881742381,-0.08275532362816782,-8.360756628771616,9.19128881742381,-13.492437626455393,-8.648405632222193,-11.042030186310651,-73.02714257176437,2.553424232927195,-5.308631186987052,2.5896060872278124
8,3078.8414039271424,-21.25637076284061,-12.630561387077616,8.830469061315862,-21.477954167418247,-18.142694937093545,0.7808482081499992,-4.190268740262518,1.9863984282989027,4.310339329640631,3078.8414039271424
9,77.99462190738993,-1.346361711271075,-26.609323815406903,-10.856235146441753,6.833093705542484,2.6748395681977177,-17.07431770764565,-6.751670007295109,-15.687970530137472,77.99462190738993,15.419475764020909
