#ground_truth
dist_name: norm
dist_params: (0, 1.0)
#gev_params
shape: 0.10303832942157766
location: 1.9569618922871634
scale: 0.4365898736310993
#dist_guess
norm: 0.8791237928963825 (-0.006749273081503447, 0.9777794173583486)
expon: 0.0 (-3.0954722817272806, 3.0887230086457773)
uniform: 0.0 (-3.0954722817272806, 6.697934223627632)
pareto: 0.0 (78110333.31806439, -244302308.81150728, 244302305.716035)
rayleigh: 0.0 (-3.0973391594932806, 2.292164200659859)
#data
run,max,node0,node1,node2,node3,node4,node5,node6,node7,node8,node9,node10,node11,node12,node13,node14,node15,node16,node17,node18,node19,node20,node21,node22,node23,node24,node25,node26,node27,node28,node29,node30,node31,node32,node33,node34,node35,node36,node37,node38,node39,node40,node41,node42,node43,node44,node45,node46,node47,node48,node49
0,2.543185514908999,-0.7894850972571235,-0.8372817376557044,-2.055973060267697,-1.0741748089276622,-1.5441970380135153,0.21545031846768392,-0.062460694871261074,1.3118646294814855,-0.9269504618848055,0.5977194503461706,0.27918039216606294,0.15345397720747087,0.6930219882308666,-0.2159064574194553,0.08488016667895994,1.7468787155890415,-0.41104454257007667,-0.7421840985414282,-0.8572687715311647,2.464598174154101,1.6987429180008962,0.6753543030198085,-0.03328460629658023,-0.6030957395517027,2.3243207077158643,-0.9095589554507324,-0.5111135262867804,-0.6641637606813917,-1.0110700159811827,0.28008139174324537,-0.23844263689168502,0.5802006743401941,-0.816970095426743,-0.8754208335618086,-0.09208480042295904,0.9065522919942849,2.543185514908999,0.2623368027179757,0.11286544378691296,1.7078815287951767,-0.12635290329667273,-0.7157737959773622,-0.31251466302195374,1.0737299899379562,-0.5163905882599874,-1.4306952412464717,0.4391213438417892,-0.7006485959714833,-0.6634452614259451,1.0283225058796002
1,3.6024619419003514,-1.178562755585138,0.12611922828251293,0.14419410879324077,-0.0897851941235861,-1.0177947385378996,0.531027527613435,-0.2428543836590516,0.941116996619456,0.7580401203810727,-0.42701318272713296,0.4907828977382059,0.6214571583117573,0.49927465151838574,-0.7752432964429323,3.6024619419003514,0.1308196937502418,0.18159053255778074,0.22067373035300067,0.3278002533978395,0.8258134393714237,-0.30738351618099147,0.18742117265883684,0.33812199511267055,0.4418718453764754,-1.2199807969081102,-0.2702798203126275,-0.28325694416037966,0.16216088774509807,1.1438907359346209,1.4808225029480688,-0.7701473710073725,-0.5726669014998396,-0.2554574019817018,-0.22863833196632852,-0.13300061389986917,-0.5800381838972801,0.8900085960068973,-1.1799210285740505,1.0408347072576447,0.7233369039791935,-0.6256175116842667,-0.38419041598611,1.1941945145338506,1.5885977088629633,0.46770304591152245,1.119730610035639,0.7479768401188956,0.0380976559704011,-0.630717678737198,-0.33574850612494245
2,2.2005978673197313,-0.4793781331366245,-0.1915019510913771,1.2345610182637374,-0.24738978703007533,-1.1655992128041375,-0.7354057873836685,-0.23721881239478557,0.9657901038088164,-1.1031674316604623,-0.5067234369621246,1.9127722464972117,0.5498617312746888,0.44119306702928934,-0.47727429568238,-0.5700145303659874,1.0119068003877878,0.3000381798729192,2.0890375733986755,-1.0516124066078485,-0.15253935789886683,-0.9136641903435809,0.8640778286658845,0.22978915344197645,0.5704319855145001,-0.7583608653150211,-1.3664094656499186,-0.00032668864748967906,0.833829670308117,-1.170340840587445,0.944708277087649,0.23185899433915286,0.7330625791246584,-0.5385181975962573,-1.5121231906539465,0.1998037227939636,-0.10556938763424124,-0.3052119105936248,-1.4334799831519471,-0.750405345653764,-0.44658755077288587,0.19549661708815033,-0.8393985291126052,0.9188575244123752,0.05302177531872113,-1.056637059729078,-0.9414802319663171,1.2191202067516915,-0.2229489080336254,-0.30644439529825673,2.2005978673197313
3,1.7254292669568607,0.38511061486468384,0.5854168169503688,0.5598264570702323,-0.11746450600286908,-1.6916174490767553,0.40304918502992415,0.9778991437067087,-0.8595145385769251,-0.7195125318145141,0.7296839298770441,-0.732267922061748,-1.7447668034362542,-1.4292559264324611,1.0295382142544647,0.2811900133124791,0.47209352530984894,1.5399730547338095,0.5663718398173082,0.112732477422365,-0.9943759171829714,1.7254292669568607,-0.96956286580546,-1.3214738703736815,-0.36334557763042874,-0.6587348195541659,0.5873344224760216,0.11577953985586438,0.24179216221675878,0.12518385925591263,0.7070252316023925,0.8788096916630098,0.6689352717889708,0.0676484486116382,-0.18911238895834934,-0.127783207519757,1.0812729376089725,0.2566600432994876,-0.6041031140321671,-0.8726399347574189,-0.7090811616066475,-0.18503313956300185,-0.05617503851587804,1.4633578725383185,-0.1725515336411061,-0.7608815160412089,1.1889821476614024,-0.9462505270384827,0.4165991358096447,-0.1740447616529329,-0.9756058956358963
4,1.6214616505362642,0.4841096526144063,-0.07739749661961344,-1.9268738719977572,-1.645808165087883,0.34020231739659323,-1.376087849827024,0.1055597668610564,-2.2682738813231,0.3532523329163791,-1.1969967246076687,0.5157814059252068,0.420288837068347,0.7816483795683729,-0.7735277603088677,0.6119119417140148,1.1026718956764194,0.05975145215676812,0.5311625526138328,-0.22481049414305854,1.5126943859781983,-0.49976989483072143,-0.48249322312474063,0.04172995151472896,0.11624506374311766,-2.6716165863710746,0.3509663465524708,-0.401713909152596,-2.1882288612519067,1.4404142062054266,-2.042579933660797,-0.9413127773767449,0.3608141253785081,0.1583563561077872,0.024279447135564576,-0.47720804223954194,1.3041435807826685,1.6214616505362642,0.3426147644605997,0.5312623751284925,0.10990495049012841,0.7240627753689977,0.5073800455178658,0.35219684468656476,0.569150435198648,-0.09431898433627708,0.00951814004742356,-0.0663018225036011,-0.9379311667676442,-1.1743435070209904,-1.0931012574146548
5,2.738589153484422,0.17384765109674077,0.4474252859309448,0.8867458692087086,1.2853031215859636,-0.389541516806838,-1.7108948420615662,-1.3075648779562528,0.4939594679160264,-0.59709483843515,-0.23947096963339048,0.6910322700475869,1.8015707841067357,0.3895730776274564,-0.8305585118005139,-1.6538057738378797,0.10125671265798337,-0.43146933474843474,-0.5216130674406457,1.1827319329961625,-0.14930846786898025,0.5471026203569871,0.040693566593548045,-0.8154283939585439,-0.7224926583716407,0.5748508122424362,-0.040208426351510215,-0.9672262955656681,0.8341419174516308,1.535564694082451,0.24083349726709244,-0.4187058028393942,0.04594496853149294,-0.09295662043954166,1.7950907285659203,-1.313713884403811,0.67109022912511,2.738589153484422,-1.3751891787951294,0.266897235814252,0.8605349324366405,-2.3197726744684055,-0.199300542615376,0.0037715293329714807,0.6827406277343748,-1.121602803008354,0.6866474363298463,0.041062596167823075,1.7791058644060478,-0.4293442693286597,0.9516539984509498
6,2.8787188163111175,1.8043984694974662,-0.11345496314648912,-1.368971400671877,0.20844855824815559,0.028932576387659652,-0.10847143563141498,1.944018767424298,0.7224775271121091,1.9315794828082484,0.583225173989788,-0.3280703231496912,0.0886173023023763,-0.6212374474729742,-0.40860301997552584,0.334474794825299,1.529611166122942,-0.5034737030467478,2.8787188163111175,2.020712701113487,-0.3735076362983826,-0.2649930743744962,0.4391718808504042,-0.01914081178072712,1.5057375139972788,-0.7151830620568171,0.23423595453245227,-0.04779642192360951,1.2738747484613553,-1.0301366837704884,1.3839115019894968,0.8812817051937528,1.0239624299369596,0.47401482965823816,-1.045090916726655,0.9793279835907748,0.2805269242397193,-1.1939245078050815,1.1402082663365483,-0.5381879624504692,-0.17228861350813315,1.1350869166157518,-1.5818288077577476,-0.8168651965896602,-0.7993411586569852,-2.0063544761800607,-0.15031194406865378,-0.146452167908073,-0.6977183179758195,1.0185667930932871,0.13458649901277814
7,3.124263916605013,-0.33917775166114383,3.124263916605013,1.6852474695554738,-0.7143698691015048,2.404532994421196,1.8563467087947996,0.48781796680663625,1.5373904633921418,0.7487124844882138,1.2947192147326205,-0.5323522731682084,-0.8616462898257119,-1.501539174398044,-0.07786108207433076,1.0370077643125335,-0.896820299203931,0.6133885961591616,2.338072956907282,-0.26118881089362045,1.5206420008620836,0.15182829346712912,-0.5307401177118386,-0.830893328341882,-0.7390035257667013,-0.5557816914659246,0.20714417017185896,0.374361711406107,-2.5144601986576207,1.0784914448985712,-0.6643389113929379,-1.5609310754105603,1.2369110665862157,-0.5530466324034327,-0.18517874913687765,-0.13936920902523842,-1.0839029089786238,0.622019239946923,0.02712686924177286,0.36174729049217513,1.4203756152313918,0.531732475980128,-0.0873183776733878,-1.931203749557601,2.5920876651647236,-0.5123655104159497,-0.12201824378396266,2.4050669243028784,-0.9130842074330604,0.3073914098274659,-0.5406332782741967
8,1.4683450682690726,0.10823842278708111,0.7147315411692339,-1.2169885509687286,0.09622199359576994,-0.5892367314698811,0.9867559594986373,-1.4753541341184857,-1.1115617482164135,0.4849187090688798,-1.4627076176003022,-1.2951715367278709,1.1174411671040296,-0.2911043763828093,-0.8001960264675664,0.23982066461514973,1.1953305181340876,-0.47658137535277756,0.036771854570473585,-1.177015818207578,0.4865028695643932,-1.6792459197463852,0.6919923283375894,-0.48322666835083167,-1.1306981632974065,0.3792692418469153,1.1979150382562551,0.8152307868544444,-0.13969037882250593,0.6473175465874865,-0.14699825409355027,0.09599142062371564,0.16041670858651955,-0.3803508569673186,0.5920171960229941,1.1004800495999947,0.9413489891855649,-0.22367075802581468,-1.1595425594337434,0.9697303217588797,1.3290320988068862,0.6462504541549902,0.6724621243140196,-0.4523647818597882,0.633688786342822,0.5360733098467532,1.1786611642251983,-0.09521239155711446,-0.25830061804161536,-0.8900237743495574,1.4683450682690726
9,2.0927327883371225,1.9431492998414868,0.5362741721506374,0.17331770570491128,1.20731063657916,-1.3896726161060646,-0.20310574900659667,0.05369217761779302,-1.1296429801824088,-0.9039777847499588,-1.0733353931582512,0.2749549470000764,-0.5307594353262688,0.35849443683574456,1.0298331369402935,0.19969188221345233,-0.4242786794015435,1.7857741778873788,-0.3714888973789587,-0.6053849340434287,-1.9587473455423983,1.665787820259619,-0.12923128406232545,1.758927870358794,1.8245343790595938,-1.704841456774343,1.3537564090469911,2.0927327883371225,-0.18635418901213593,0.19514572140262915,1.2467801505035185,-0.5485040968838769,0.2594554852651834,-0.6390151287835719,1.9373467113618852,1.18572603617,0.9425806013896814,-1.2836559841853108,0.7008223754457912,-0.9560939286684599,0.8956313891806044,0.7093818857436905,-1.26739248072158,1.1077100588762625,-0.16851395556851054,-1.0254536341827114,0.9635832342900771,-0.6888760179791642,1.8929109597625338,-1.622440203449154,1.3292461258780668
